sentence,emotion
tôi xem tôi lo sợ nó rơi xuống quá thấp.,3
"nó bị đột quỵ, lăn tới cổ và già đi đáng kể.",3
con này làm tôi sợ quá :(( ,3
"ôi! dư mè giật mình, chớp thì rơi điện thoại.",3
thật kinh hoàng khi thế giới này không ai đưa tôi về hành tinh của tôi.,3
"tôi đã sợ ngỗng mổ từ khi còn nhỏ, vì vậy tôi không dám đến nhà bạn tôi trong một tuần chỉ vì họ mới nuôi ngỗng.",3
"xem phim này chắc chết luôn trong rạp, cười tẹt ga 😂",3
tôi thề. nhìn bạn ấy xong tôi muốn rụng mấy quả trứng luôn 😓,3
kinh hoàng,3
sợ thì chết mất.,3
thật khủng khiếp,3
"video đầu tiên quá kinh dị, làm tôi sợ hãi.",3
"cái đồ mắt mù này, đang làm phiền tôi đấy.",3
"khi còn nhỏ, tôi từng bị bầy ngỗng của hàng xóm đuổi theo và khiến tôi phải khóc lóc. từ đó, tôi vẫn còn ám ảnh đến tận bây giờ 😭",3
"thể loại này tớ thích lắm, cậu đi xem cùng tớ nhé. không thì tớ sẽ khóc lóc trong rạp đấy.",3
lo lắng vì mắt mèo xanh,3
cả hai kẻ này đều khiến tôi sợ hãi!,3
chơi sao mà bá đạo thế này 🤣,3
"tóc sau gáy cứ dựng lên mãi, cảm giác thật tuyệt vời :)))",3
tôi bắt đầu rùng mình vì nó rồi đấy :)) sợ quá đi à!,3
"đêm qua có con nhện đang leo trên tường, tôi sợ quá nên không dám xuống dưới, thôi thì đành nhịn đến sáng mai.",3
"các chị đang có kinh đeo áo đầm nhảy qua, khiến dòng sông nhuộm đỏ đầy kinh ngạc 😳",3
"nếu chị đã có hộp mặt nạ sẵn rồi thì em cũng yên tâm hơn. tim em mong manh lắm, mong chị không để em hoảng sợ.",3
mối đe dọa đó,3
tôi đã rất sợ khi còn nhỏ.,3
"con này ám ảnh tao mãi mãi từ khi còn bé, tao không thể yêu thương được gì cả. nghe tiếng nó kêu là tao bỏ chạy ngay lập tức 😒",3
nguy hiểm tới tấp,3
"theo tôi, không nên làm vì áp lực xã hội quá lớn, họ sẽ bị tổn thương và suy nghĩ quá nhiều.",3
"mỗi lần tao nhìn thấy nó, tao lại lo nó ngã đấy 😅",3
"gặp 3 đứa trẻ này đi chơi, tôi bị dí và cạp đít đau quá, phải trốn lên cây mới được. giờ gặp lại thì sợ quá 😭😭",3
cùng đồng nghiệp tốt và chị em tốt làm việc như đi chơi vậy đó :)) không phải làm với những con người đáng sợ.,3
khi nào thế giới mới được an bình sau những tai ương này?,3
rất nguy hiểm... tôi gần như đã bị lừa tưởng suy nghĩ mẹ tôi cũng bị ảo tưởng.,3
"nếu muốn, hãy xem con này cho đỡ nhàm chán 🙁 thật đáng sợ!",3
tôi cảm thấy rất sợ khi nhìn thấy điều đó.,3
lon vẫn còn hú hồn đó.,3
ngon lắm nhưng quá nóng không thể chịu được.,3
thật nguy hiểm đấy. ra khỏi đó đi :((( ,3
"cách đây mấy năm, trong nhà của nội tôi có nuôi hai chú chó nhỏ tinh nghịch. chỉ cần chúng thấy ai đó đến gần là chúng lại chạy đuổi đó đến khiến người ta phải cười.",3
sợ quá trời =))),3
"tối qua vừa trở về đông kinh, càng đêm càng thấy đông đúc.",3
đáng sợ hơn cả phim kinh dị!,3
đầy kinh ngạc,3
công việc khá nặng nhọc đấy! phải cố gắng hết sức.,3
nhìn thấy là tôi sợ hết da gà,3
"tối nay đã khuya rồi, tôi cười rất tươi khi thấy hàng xóm đánh nhau.",3
chỉ khi tắt đi thì mới cảm thấy khó thở.,3
sợ hãi tột độ,3
"hy vọng cha mẹ tôi không đọc được thông tin này, tôi sợ quá.",3
tôi sợ ghê quá đi à.,3
"lúc nhỏ, tôi từng bị truy đuổi đến chết đuối, giờ vẫn sợ mãi 😭😭",3
"khi trông nhà cho ông bà, tôi đã thuê đĩa võ thuật này để xem và giảm sợ hãi. tuy nhiên, quả nhạc trong đĩa ám ảnh tôi mãi không thôi.",3
"suốt từ lúc đó, tôi không thể ăn được bất kỳ loại thịt ngan, ngỗng hay vịt nào cả. cảm giác ám ảnh quá đi mất 😞",3
"cảm giác khó quên vãi :)) lúc còn nhỏ, tôi và chị tôi trên đường đi học về thấy đàn ngỗng, thấy thú vị nên ra nhìn thử. nhưng khi chúng gần lại, chúng liền đuổi tôi và chị tôi về nhà :)))",3
"con này thật đáng sợ, hại hơn cả ốc bươu vàng. nên cấm ngay để không gây thiệt hại cho nông dân.",3
tôi hiểu rằng bạn có ý tốt gửi thông điệp ý nghĩa nhưng cách viết của bạn khiến tôi sợ hãi và lo lắng.,3
"cho dù ai nói thích cậu, đừng tin vào đó. xã hội bây giờ rất nguy hiểm.",3
"lúc nhớ lại thời thơ ấu, đi đâu cũng bị con ngỗng đuổi theo, té ngã đầy đất. có lúc sợ ngỗng hơn cả sợ bị mẹ đánh.",3
"đm ông cầm quả cam tránh xa tôi ra, tôi cũng sắp ngã mẹ nó rồi đây.",3
con quỷ này là nỗi sợ hãi lớn nhất của tôi.,3
tôi không dám thổ lộ tình cảm của mình với ai.,3
"vì lý do này, bố tôi không cho tôi đi cùng. cụ nói rằng trong năm nay, tôi đã leo xuống ruộng và trèo lên mái nhà của người khác để đi?",3
"con nhện này trong nhà tao, tao sợ quá đi mất 😱🤯",3
chỉ cần xem trailer mà không có âm thanh thì đã đủ khiến tôi sợ rồi!,3
nguy hiểm có thể xảy ra bất kỳ lúc nào.,3
"dường như thời xưa yêu nhau đến chết vẫn yêu đã trở thành quá khứ, bởi hiện tại yêu nhau không biết khi nào sẽ chết cười 🤣 và cuộc sống ngày nay đầy sợ hãi 🤪",3
"nếu xem phim này, tôi chắc chắn sẽ chết ngất trong rạp.",3
tối nay tui chắc chắn sẽ bị đái vào quần khi thấy cái này với mày đấy.,3
sao lại bán mà không hủy khi đã rất nguy hiểm?,3
cảm giác ám ảnh thật sự,3
"vì thế mà em luôn nói với anh, không giấu được gì cả.",3
"đã xong rồi, biết thế mà cứ giấu giếm.",3
nguy hiểm đang luôn rình rập xung quanh chúng ta :(( ,3
"không ngờ tin nhắn cá nhân cũng phải cẩn trọng, hãy tránh gửi tin nhắn để tránh bị chụp lén.",3
"tôi đã cưới rồi, nếu cưới thêm lần nữa, vợ tôi sẽ giết tôi.",3
mỗi lần đi qua đều khiến tôi sợ hãi.,3
cái vcd đó coi mà thấy kinh tởm 😂😂,3
tớ nhìn thấy cô gái rất nguy hiểm.,3
sợ đến mức không thể tả được.,3
xin admin xóa bài giúp em với ạ. bố mẹ em sắp về rồi đấy :(((,3
má định đi chụp hình à :(( ,3
"lúc bé thường bị đàn ngỗng đuổi theo, chạy và khóc cùng lúc 🤣🤣",3
"tao chẳng dám nói gì cả, thậm chí là với một con ruồi.",3
"đừng có đùa theo trò này, nó thật nguy hiểm và có thể gây chết người đấy.",3
"mình bị té nhẹ một cái nhưng không sao cả, thua cả trĩ nội lẫn trĩ ngoại luôn đấy =)))",3
"thật áp lực đối với các giáo viên, giống như phải làm dâu của hàng trăm gia đình.",3
"nếu có thể, tốt nhất là đừng giận vì ở ngoài kia luôn có người sẵn sàng dỗ dành bạn gái của bạn đấy.",3
má tao xem mà lo lắng thằng quay phim tét không nhỉ? có ai giống tao không?,3
tôi luôn lo lắng về việc lau sàn.,3
thần tài cũng không dám ăn món này.,3
"pháp luật là người bạn đồng hành của chúng ta, vì vậy anh cứ yên tâm. em cũng biết anh và chị b ở cùng quận nên cũng không còn lo lắng nữa.",3
cực kỳ đáng sợ,3
"quả chuối bị đứt trong miệng, không dám nghĩ đến kết quả.",3
hôm trước đi ngang qua thấy toàn con mẹ nó ma.,3
"lúc nhỏ tôi đi ngang qua nhà hàng xóm, con quỷ này đã bắt tôi vào nhà và không buông tha. bố mẹ tôi đã chạy ra và đuổi nó đi, nhưng ký ức đó vẫn ám ảnh tôi đến bây giờ.",3
"nói lòng với sai người, họ cười nhạo bạn trước mặt.",3
rủi ro,3
"lúc trước tôi bị tiêu chảy và ho kèm theo, tôi rất sợ. bây giờ, tôi vẫn sợ không dứt ra sao?",3
nếu bố mẹ tao đọc tin này và xem cặp lá yêu thương nữa thì tao sẽ không dám ăn cơm bữa trưa nay.,3
"ban đầu bạn sẽ cảm thấy vui, nhưng sau đó nó sẽ trở nên hỗn loạn đối với bạn.",3
tôi lo sợ khi phải đấu kiếm :(( ,3
"cái quái gì vậy, ngày xưa tao sợ nhện lắm. xem phim lại thấy yêu tinh nhện.",3
per =)))) quá đáng sợ luôn,3
"ôi trời ơi, chỉ cần nhìn thấy nhện tao đã sợ rồi. từ nhỏ tới to, không có con nào tao không sợ cả :(( ",3
"hôm trước mình đi chơi về trên đường vắng nên phải chạy nhanh, đến gần cửa anh cảnh sát thì bị chặn lại, khiến mình rất sợ vì không có bằng lái và chưa thi lại còn thiếu abcxyz.",3
đôi mắt đứa con tràn đầy cầu cứu: ba sắp ném con rồi!,3
"khi đi bộ từ trường về, tôi luôn bị ám ảnh bởi việc đến muộn. mỗi khi tôi về đến nhà, người đó lại đến và chê tôi chạy cả ngày.",3
nếu mới ho mà đã thế này thì lấy chồng chắc phải sống cả đời trong bệnh viện.,3
"nếu đồng nghiệp không tốt, chúng ta có thể bị chửi và đánh cả ngày 🙄",3
"lúc trước, khi đi chơi ở ngoại, tôi đã bị một bọn yêu nghiệt đánh đập đến mức phải chạy té đái. bây giờ tôi vẫn còn sợ chúng. 😨😨😨",3
sợ bạn phản ứng khi muốn chia sẻ.,3
"quả này quá kinh khủng, tôi chỉ muốn bỏ xe và chạy mất.",3
tôi cực kỳ lo lắng :(((,3
"không có áp lực trong công việc, nhưng môi trường xung quanh có thể tạo ra áp lực.",3
"mình đã chụp 10 lần từ đầu năm đến giờ, thật sợ quá 😭😭😭",3
"loài này nhỏ bé như ngón tay, ăn ít nhưng lại rất sợ.",3
"cuộc sống ngày nay rất bất định, vì thế hãy tỉnh táo và đừng tin vào bất cứ ai.",3
"ngược lại, tôi gặp ngỗng chạy mất dép.",3
"tôi không thích mấy anh chàng cơ bắp, sợ quá 😆",3
chỉ e ngại lúc nó chọc.,3
"nếu tặng quà thì chỉ nên tặng hộp nhỏ thôi, đừng mang thùng quá to khi đi hát hò, nó sợ nhổ trụi lông và chết đó :(",3
kinh hoàng với thể loại phim kinh dị,3
"hi vọng khi ăn trưa, vtv24 không đưa tin về người này nữa.",3
"sắp tới đây, vợ tôi sẽ giơ chân lên cổ bò và khiến tôi sợ hãi.",3
"tôi nhớ lại thời thơ ấu của mình, mỗi khi thấy những con đuỹ này từ xa, tôi luôn sẵn sàng chạy trốn vì chúng rất hung dữ.",3
cứ lo lắng vì sợ rơi điện thoại :)))) và cảm thấy sợ hãi khi lỡ khúc nào khó là té không thể diễn tả được.,3
"viết như vậy ở lớp 5, cô sẽ không thể chịu được đâu.",3
"sao mày lại ngơ ngác vậy, người ta chỉ muốn dụ mày để xin trái thận thôi. 😪",3
"đợi tý, tao đi thay bỉm xíu rồi quay lại.",3
"cầu này có vẻ không an toàn cho bạn, tôi nghĩ bạn sẽ rơi ngay từ bước đầu tiên. tôi lo lắng vì bạn đã mập và chân của bạn rất ngắn.",3
rất đáng sợ,3
tôi cảm thấy sợ hãi khi muốn lấy vợ phải qua nước khác nhập cư quá.,3
tuy nhà tao ở gần nhưng tao không dám đi đêm.,3
"những con trùn như ri là điều khiến tôi sợ hãi nhất trên đời! đặc biệt là giun đất và rắn!!! tôi từng phải bỏ học để đi mổ giun đất, cảm giác rất đau buồn 😞😞",3
tôi yêu chó nhưng cũng sợ chúng :(( ,3
"nhớ lại lúc tôi còn nhỏ, tôi đã đến nhà hàng xóm để sửa xe cho ông ta. tuy nhiên, tôi bị con ngỗng dí chạy quanh nhà ông ta và tôi vẫn còn sợ đến bây giờ.",3
"tôi từng bị con đỉ này cắn khi còn nhỏ, làm cho vết thương đen sì. tôi muốn nó biến mất mãi mãi. nhưng nếu nuôi nó để giữ nhà cửa, có nó sẽ không sợ ma quỷ gì hết.",3
"hơn trăm tấm ảnh trong 4 tháng, tôi sợ quá 😱😱😱😢😢😢",3
cái này thật là đáng sợ !!!,3
cực kỳ nguy hiểm đến mức khó tin.,3
"ah, em cũng sợ quá vậy đấy vâng :-)",3
quá nguy hiểm rồi mày ơi 😩😩,3
"ngày xưa, nhà tôi nuôi mấy đứa điên này, giọng nó thì khó nghe, suốt ngày ngoạc ra. mỗi khi về đến nhà, ngay lập tức nghe thấy giọng của chúng. cho ăn thì rõ ràng là cho đủ, nhưng đến lần thứ n+1 thì lại bị chúng mổ và đuổi khỏi nhà. tôi cực kỳ ghét chúng, ám ảnh từ thuở nhỏ.",3
chuyện này thật buồn cười quá. tôi không dám đọc vì sợ nó sẽ làm cho tình yêu của tôi bị lung lay 🤔,3
"thề dume c còn hết hồn nói chi đến khách =)))) mở cửa sớm, đóng cửa muộn, gan dạ tăng lên mấy chân kính =))))",3
"chạy đi ngay 😒 trước khi bọn chủ tịch đến và giả vờ làm những thứ vô nghĩa, khiến bạn bị coi thường và phải chịu trận đắng sau đó!",3
cảm giác kinh sợ tràn đầy khi thấy cảnh tượng này.,3
tôi ghét và rất sợ nó.,3
hú hồn vì con chồn chạy ngang 😑,3
cười chết mất ... nhưng tôi rất sợ rắn ...,3
ảnh này làm tôi rùng mình.,3
"thứ khiến con ám ảnh nhất cuộc đời là đây, má ơi. kẻ thù đáng ghét.",3
bà mẹ nó @@ xem con mình rùng mình hơn cả phim ma.,3
sư tử đáng yêu quá đi mất q . q,3
dù tôi che mặt nhưng vẫn không tránh khỏi bị giật mình.,3
"khi tôi quay trở về quê, tôi phải giữ cây chổi lông gà để đi qua chuồng ngỗng. tôi phải quơ quơ để đuổi mấy con ngỗng né ra xa rồi mới chạy thụt luôn.",3
những con ngỗng xám ác quỷ này đã ám ảnh tuổi thơ tôi. chúng luôn đuổi theo tôi mỗi khi tôi đi qua ngõ nhà hàng xóm. tôi phải luôn cẩn thận và chạy thục mạng để tránh chúng.,3
